ride_id,user_id,city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,duration_minutes,distance_km,speed_kmh,incident_reported,route_deviation,safety_score,time_of_day,timestamp
1983,483,Bengaluru,13.0293,77.5968,12.9084,77.5829,16:37,25,5.37,12.89,No,No,0.82,day,2025-08-10T16:00:00
1984,484,Bengaluru,12.8804,77.5596,13.0256,77.5233,03:11,19,16.31,51.51,No,No,0.51,night,2025-08-10T03:00:00
1985,485,Bengaluru,12.9372,77.5906,13.056,77.5061,10:44,45,15.19,20.25,No,No,0.8,day,2025-08-10T10:00:00
1986,486,Bengaluru,13.0489,77.6946,12.8719,77.5523,05:52,21,5.68,16.23,No,No,0.59,night,2025-08-10T05:00:00
1987,487,Bengaluru,12.9904,77.6391,12.9635,77.6336,18:00,69,12.7,11.04,No,No,0.82,day,2025-08-10T18:00:00
1988,488,Bengaluru,13.0381,77.6244,13.0316,77.5844,18:34,50,16.56,19.87,No,No,0.82,day,2025-08-10T18:00:00
1989,489,Bengaluru,12.9369,77.6732,12.8869,77.6217,09:16,64,20.97,19.66,No,No,0.9,day,2025-08-10T09:00:00
1990,490,Bengaluru,13.0575,77.5779,13.0526,77.4947,01:00,31,12.35,23.9,No,No,0.55,night,2025-08-10T01:00:00
1991,491,Kolkata,22.5859,88.4205,22.6411,88.4473,19:07,52,20.34,23.47,No,No,0.71,day,2025-08-11T19:00:00
1992,492,Kolkata,22.5177,88.3264,22.5125,88.302,09:26,64,11.52,10.8,No,No,0.84,day,2025-08-11T09:00:00
1993,493,Kolkata,22.6484,88.4063,22.5167,88.3487,07:34,43,14.39,20.08,No,No,0.71,day,2025-08-11T07:00:00
1994,494,Kolkata,22.5163,88.3985,22.51,88.4003,10:35,57,22.45,23.63,No,No,0.89,day,2025-08-11T10:00:00
1995,495,Kolkata,22.556,88.2853,22.6691,88.4499,23:09,39,22.89,35.22,No,No,0.54,night,2025-08-11T23:00:00
1996,496,Kolkata,22.6096,88.3233,22.541,88.3638,03:12,41,8.0,11.71,No,No,0.57,night,2025-08-11T03:00:00
1997,497,Kolkata,22.5422,88.404,22.656,88.4501,02:49,71,21.8,18.42,No,No,0.75,night,2025-08-11T02:00:00
1998,498,Kolkata,22.6706,88.2689,22.4786,88.3116,03:43,36,5.07,8.45,No,No,0.6,night,2025-08-11T03:00:00
1999,499,Jaipur,26.8421,75.7707,26.958,75.8322,19:04,75,16.95,13.56,No,No,0.69,day,2025-08-12T19:00:00
2000,500,Jaipur,26.9888,75.7145,27.0019,75.8196,21:43,53,10.9,12.34,No,No,0.83,day,2025-08-12T21:00:00
2001,1,Jaipur,26.9801,75.799,26.8311,75.7876,11:36,78,20.04,15.42,No,No,0.72,day,2025-08-12T11:00:00
2002,2,Jaipur,26.8144,75.7057,26.9801,75.7634,22:30,56,20.19,21.63,No,No,0.46,night,2025-08-12T22:00:00
2003,3,Jaipur,26.9416,75.7232,26.9482,75.792,10:16,9,13.05,87.0,No,No,0.72,day,2025-08-12T10:00:00
2004,4,Jaipur,26.9095,75.8775,26.9605,75.8399,16:57,83,11.87,8.58,No,No,0.95,day,2025-08-12T16:00:00
2005,5,Jaipur,26.8226,75.881,26.911,75.7107,10:41,8,7.94,59.55,No,Yes,0.69,day,2025-08-12T10:00:00
2006,6,Jaipur,26.9635,75.7867,26.8701,75.7557,01:53,77,5.14,4.01,No,No,0.72,night,2025-08-12T01:00:00
2007,7,Jaipur,26.8304,75.8646,26.9207,75.8756,17:08,7,18.15,155.57,No,No,0.9,day,2025-08-12T17:00:00
2008,8,Mumbai,19.1106,72.8047,19.0088,72.9302,17:43,5,11.28,135.36,No,No,0.89,day,2025-08-13T17:00:00
2009,9,Mumbai,19.1428,72.7996,19.0224,72.8445,23:14,64,5.51,5.17,No,No,0.45,night,2025-08-13T23:00:00
2010,10,Mumbai,18.983,72.8687,19.0306,72.9229,18:23,35,12.07,20.69,No,No,0.82,day,2025-08-13T18:00:00
2011,11,Mumbai,19.098,72.8795,19.0938,72.8591,23:01,84,17.62,12.59,No,Yes,0.49,night,2025-08-13T23:00:00
2012,12,Mumbai,19.0506,72.8156,19.1264,72.8352,09:40,54,6.44,7.16,No,No,0.75,day,2025-08-13T09:00:00
2013,13,Mumbai,19.082,72.8234,19.1268,72.9546,13:37,33,2.42,4.4,No,No,0.88,day,2025-08-13T13:00:00
2014,14,Mumbai,18.9862,72.7942,18.9994,72.8413,21:16,28,19.07,40.86,No,Yes,0.78,day,2025-08-13T21:00:00
2015,15,Mumbai,19.1618,72.8443,19.1683,72.8728,23:45,40,22.11,33.16,Yes,No,0.5,night,2025-08-13T23:00:00
2016,16,Mumbai,19.0289,72.8928,19.1238,72.8047,05:08,61,11.83,11.64,No,No,0.49,night,2025-08-13T05:00:00
2017,17,Chennai,13.0803,80.1834,13.1127,80.2033,19:47,15,12.28,49.12,No,No,0.93,day,2025-08-14T19:00:00
2018,18,Chennai,13.0997,80.2305,13.0474,80.1966,18:04,23,14.37,37.49,No,No,0.85,day,2025-08-14T18:00:00
2019,19,Chennai,13.0759,80.2887,13.0956,80.2561,19:50,36,16.51,27.52,No,No,0.65,day,2025-08-14T19:00:00
2020,20,Chennai,13.026,80.3076,13.1192,80.1888,11:22,80,18.98,14.24,No,No,0.9,day,2025-08-14T11:00:00
2021,21,Chennai,13.035,80.2784,13.1013,80.3497,19:39,52,20.76,23.95,No,No,0.78,day,2025-08-14T19:00:00
2022,22,Chennai,13.082,80.3034,13.1287,80.2178,16:22,25,11.36,27.26,No,No,0.84,day,2025-08-14T16:00:00
2023,23,Chennai,13.1392,80.2986,12.9861,80.3026,01:14,37,17.47,28.33,Yes,No,0.71,night,2025-08-14T01:00:00
2024,24,Chennai,13.0857,80.2441,13.1367,80.3012,05:15,21,1.58,4.51,No,Yes,0.72,night,2025-08-14T05:00:00
2025,25,Pune,18.5387,73.9473,18.4981,73.7937,07:23,21,10.23,29.23,No,No,0.77,day,2025-08-15T07:00:00
2026,26,Pune,18.421,73.9515,18.547,73.8143,07:50,28,10.47,22.44,No,No,0.82,day,2025-08-15T07:00:00
2027,27,Pune,18.4656,73.8152,18.5218,73.9384,07:35,68,2.91,2.57,No,No,0.8,day,2025-08-15T07:00:00
2028,28,Pune,18.6121,73.8293,18.5461,73.897,00:04,70,21.53,18.45,No,No,0.68,night,2025-08-15T00:00:00
2029,29,Pune,18.54,73.8665,18.5463,73.7647,15:06,65,14.95,13.8,No,No,0.89,day,2025-08-15T15:00:00
2030,30,Pune,18.4427,73.8312,18.4585,73.7967,15:43,83,19.27,13.93,No,No,0.77,day,2025-08-15T15:00:00
2031,31,Pune,18.4298,73.9363,18.595,73.9083,18:35,69,15.61,13.57,No,No,0.93,day,2025-08-15T18:00:00
2032,32,Pune,18.4737,73.8205,18.5394,73.8962,20:45,41,14.28,20.9,No,No,0.95,day,2025-08-15T20:00:00
2033,33,Pune,18.4314,73.9114,18.5321,73.7778,07:35,89,19.73,13.3,No,No,0.84,day,2025-08-15T07:00:00
2034,34,Kolkata,22.6207,88.3456,22.5133,88.3828,12:16,27,4.92,10.93,No,No,0.8,day,2025-08-16T12:00:00
2035,35,Kolkata,22.6525,88.4633,22.6032,88.3455,16:50,33,9.1,16.55,Yes,No,0.69,day,2025-08-16T16:00:00
2036,36,Kolkata,22.5183,88.42,22.6017,88.3946,23:49,56,13.82,14.81,No,No,0.74,night,2025-08-16T23:00:00
2037,37,Kolkata,22.6468,88.4322,22.5815,88.3172,03:24,23,6.46,16.85,No,No,0.47,night,2025-08-16T03:00:00
2038,38,Kolkata,22.6061,88.388,22.6537,88.4133,19:17,57,23.47,24.71,No,No,0.78,day,2025-08-16T19:00:00
2039,39,Kolkata,22.5336,88.2757,22.4966,88.3344,01:30,37,24.16,39.18,No,No,0.68,night,2025-08-16T01:00:00
2040,40,Kolkata,22.5461,88.3429,22.6239,88.3168,00:17,31,23.2,44.9,Yes,Yes,0.65,night,2025-08-16T00:00:00
2041,41,Kolkata,22.4982,88.3379,22.5053,88.3192,01:59,72,14.09,11.74,Yes,No,0.67,night,2025-08-16T01:00:00
2042,42,Kolkata,22.5643,88.365,22.4965,88.4462,12:03,75,24.09,19.27,No,No,0.94,day,2025-08-16T12:00:00
2043,43,Mumbai,19.1745,72.7786,19.069,72.7989,21:20,41,15.52,22.71,No,Yes,0.68,day,2025-08-17T21:00:00
2044,44,Mumbai,19.0045,72.8005,19.0704,72.8826,14:56,58,19.99,20.68,No,No,0.78,day,2025-08-17T14:00:00
2045,45,Mumbai,19.0567,72.9564,19.1183,72.8917,11:35,11,0.74,4.04,No,No,0.76,day,2025-08-17T11:00:00
2046,46,Mumbai,19.1663,72.8999,19.1223,72.8568,01:35,60,7.96,7.96,No,Yes,0.68,night,2025-08-17T01:00:00
2047,47,Mumbai,19.0457,72.8195,19.0544,72.8999,10:45,55,6.67,7.28,No,No,0.92,day,2025-08-17T10:00:00
2048,48,Mumbai,19.1706,72.7808,19.0072,72.8717,05:22,43,16.32,22.77,Yes,No,0.72,night,2025-08-17T05:00:00
2049,49,Mumbai,18.9864,72.8671,18.9957,72.8774,00:47,21,15.24,43.54,Yes,No,0.71,night,2025-08-17T00:00:00
2050,50,Mumbai,19.0836,72.7896,18.9774,72.8655,05:15,26,22.39,51.67,No,No,0.68,night,2025-08-17T05:00:00
2051,51,Jaipur,26.9227,75.7056,26.8186,75.8469,11:08,81,21.2,15.7,No,No,0.93,day,2025-08-18T11:00:00
2052,52,Jaipur,26.9065,75.7945,26.8338,75.8767,04:22,74,1.17,0.95,Yes,No,0.57,night,2025-08-18T04:00:00
2053,53,Jaipur,27.0086,75.8503,26.978,75.7971,00:44,44,4.87,6.64,No,Yes,0.59,night,2025-08-18T00:00:00
2054,54,Jaipur,26.9861,75.747,26.8805,75.7205,10:18,37,1.71,2.77,No,No,0.77,day,2025-08-18T10:00:00
2055,55,Jaipur,27.0123,75.7854,26.905,75.8469,02:59,22,11.81,32.21,No,No,0.47,night,2025-08-18T02:00:00
2056,56,Jaipur,26.8701,75.8755,26.8351,75.7674,17:51,49,23.93,29.3,No,Yes,0.86,day,2025-08-18T17:00:00
2057,57,Jaipur,26.859,75.8146,26.9402,75.7095,12:51,24,19.42,48.55,No,Yes,0.88,day,2025-08-18T12:00:00
2058,58,Jaipur,26.8211,75.842,26.9682,75.7294,07:43,14,0.6,2.57,No,No,0.77,day,2025-08-18T07:00:00
2059,59,Jaipur,26.9577,75.7593,26.864,75.814,09:13,32,22.19,41.61,No,No,0.92,day,2025-08-18T09:00:00
2060,60,Jaipur,26.981,75.6978,27.0095,75.8389,22:15,83,7.36,5.32,No,No,0.73,night,2025-08-18T22:00:00
2061,61,Jaipur,26.9321,75.8708,26.9094,75.8087,09:12,56,19.46,20.85,No,No,0.68,day,2025-08-19T09:00:00
2062,62,Jaipur,26.9025,75.7741,26.8345,75.6902,10:19,68,10.75,9.49,No,No,0.86,day,2025-08-19T10:00:00
2063,63,Jaipur,26.9947,75.857,26.978,75.8477,12:26,78,18.01,13.85,Yes,No,0.82,day,2025-08-19T12:00:00
2064,64,Jaipur,26.9525,75.7826,26.9761,75.7081,00:45,18,9.39,31.3,No,No,0.65,night,2025-08-19T00:00:00
2065,65,Jaipur,26.9929,75.8758,26.9601,75.8612,06:21,48,23.07,28.84,No,No,0.68,night,2025-08-19T06:00:00
2066,66,Jaipur,26.8727,75.7448,26.8736,75.8524,14:32,39,10.86,16.71,No,Yes,0.73,day,2025-08-19T14:00:00
2067,67,Jaipur,26.9415,75.873,26.9325,75.8737,12:44,39,23.22,35.72,No,No,0.72,day,2025-08-19T12:00:00
2068,68,Jaipur,26.9223,75.8863,26.9199,75.7034,10:05,23,25.0,65.22,No,No,0.94,day,2025-08-19T10:00:00
2069,69,Mumbai,19.0657,72.915,19.035,72.8673,18:06,41,1.52,2.22,No,No,0.75,day,2025-08-20T18:00:00
2070,70,Mumbai,18.9788,72.7938,19.0875,72.8228,21:21,5,9.94,119.28,No,No,0.91,day,2025-08-20T21:00:00
2071,71,Mumbai,19.0103,72.9571,19.0254,72.8289,21:41,69,18.23,15.85,No,No,0.75,day,2025-08-20T21:00:00
2072,72,Mumbai,19.165,72.9559,19.1337,72.8298,16:34,33,22.54,40.98,No,No,0.9,day,2025-08-20T16:00:00
2073,73,Mumbai,19.0634,72.8661,19.1667,72.8379,01:13,39,6.33,9.74,No,No,0.46,night,2025-08-20T01:00:00
2074,74,Mumbai,19.1495,72.8251,19.0149,72.8383,01:57,88,23.82,16.24,No,No,0.47,night,2025-08-20T01:00:00
2075,75,Mumbai,19.0994,72.7878,19.0527,72.9591,17:57,56,23.98,25.69,No,No,0.93,day,2025-08-20T17:00:00
2076,76,Mumbai,19.1162,72.8417,19.0801,72.7816,11:22,58,8.73,9.03,No,No,0.91,day,2025-08-20T11:00:00
2077,77,Lucknow,26.7999,81.011,26.9061,80.8912,09:59,44,18.9,25.77,No,No,0.68,day,2025-08-21T09:00:00
2078,78,Lucknow,26.8557,81.0006,26.8573,80.8586,20:17,21,14.33,40.94,No,No,0.85,day,2025-08-21T20:00:00
2079,79,Lucknow,26.9381,80.863,26.9072,80.9247,00:56,69,7.46,6.49,No,No,0.62,night,2025-08-21T00:00:00
2080,80,Lucknow,26.8147,80.9633,26.8612,80.9242,05:11,20,9.18,27.54,No,No,0.49,night,2025-08-21T05:00:00
2081,81,Lucknow,26.7881,81.0129,26.9153,80.868,19:54,89,9.81,6.61,No,No,0.67,day,2025-08-21T19:00:00
2082,82,Lucknow,26.747,81.0344,26.8843,80.922,02:38,50,21.49,25.79,No,No,0.53,night,2025-08-21T02:00:00
2083,83,Lucknow,26.9182,80.9032,26.7856,80.9321,23:06,19,22.1,69.79,No,No,0.46,night,2025-08-21T23:00:00
2084,84,Lucknow,26.8257,80.8913,26.8351,80.9646,10:03,11,3.74,20.4,No,No,0.83,day,2025-08-21T10:00:00
2085,85,Chennai,13.0722,80.3159,13.0961,80.2366,02:58,85,3.16,2.23,No,No,0.59,night,2025-08-22T02:00:00
2086,86,Chennai,13.0953,80.2764,13.0568,80.258,14:13,72,16.78,13.98,No,No,0.68,day,2025-08-22T14:00:00
2087,87,Chennai,13.129,80.2904,13.123,80.2747,12:14,79,22.57,17.14,No,No,0.84,day,2025-08-22T12:00:00
2088,88,Chennai,13.0344,80.2829,13.031,80.3296,08:27,8,7.56,56.7,No,No,0.85,day,2025-08-22T08:00:00
2089,89,Chennai,13.0118,80.3477,13.0574,80.3403,12:22,31,10.5,20.32,No,No,0.88,day,2025-08-22T12:00:00
2090,90,Chennai,13.0747,80.2336,13.1198,80.2081,11:33,69,3.1,2.7,No,No,0.7,day,2025-08-22T11:00:00
2091,91,Chennai,13.1577,80.3302,13.0407,80.3117,09:17,52,24.36,28.11,No,No,0.87,day,2025-08-22T09:00:00
2092,92,Chennai,13.0514,80.2417,13.0875,80.3024,08:11,64,10.47,9.82,No,Yes,0.71,day,2025-08-22T08:00:00
2093,93,Chennai,13.142,80.3275,13.0522,80.2573,03:11,88,15.09,10.29,Yes,No,0.74,night,2025-08-22T03:00:00
2094,94,Jaipur,26.881,75.6977,27.0023,75.7893,14:39,6,11.29,112.9,No,No,0.78,day,2025-08-23T14:00:00
2095,95,Jaipur,26.9264,75.7999,26.8999,75.8665,00:49,71,15.26,12.9,Yes,No,0.49,night,2025-08-23T00:00:00
2096,96,Jaipur,26.8581,75.729,26.9929,75.7108,17:00,80,17.09,12.82,No,No,0.74,day,2025-08-23T17:00:00
2097,97,Jaipur,26.835,75.8751,26.8259,75.7922,12:32,42,21.16,30.23,No,No,0.81,day,2025-08-23T12:00:00
2098,98,Jaipur,26.9203,75.7229,26.8167,75.777,08:32,64,15.84,14.85,No,No,0.66,day,2025-08-23T08:00:00
2099,99,Jaipur,26.8973,75.7434,26.8943,75.8027,07:36,7,0.53,4.54,No,No,0.84,day,2025-08-23T07:00:00
2100,100,Jaipur,26.8554,75.8757,26.904,75.846,00:48,64,24.4,22.88,No,No,0.47,night,2025-08-23T00:00:00
2101,101,Jaipur,26.9011,75.7724,26.8443,75.8251,13:21,28,17.02,36.47,No,Yes,0.92,day,2025-08-23T13:00:00
2102,102,Jaipur,26.9197,75.8074,26.9204,75.71,15:19,51,17.4,20.47,No,Yes,0.65,day,2025-08-23T15:00:00
2103,103,Jaipur,26.8327,75.751,26.875,75.8578,04:34,19,21.27,67.17,No,No,0.49,night,2025-08-23T04:00:00
2104,104,Ahmedabad,23.0177,72.6441,23.0435,72.5167,10:56,78,17.17,13.21,No,Yes,0.87,day,2025-08-24T10:00:00
2105,105,Ahmedabad,23.0018,72.5681,22.9854,72.5271,04:56,74,24.46,19.83,No,No,0.71,night,2025-08-24T04:00:00
2106,106,Ahmedabad,22.9349,72.5323,23.0646,72.5915,07:59,38,24.19,38.19,No,No,0.84,day,2025-08-24T07:00:00
2107,107,Ahmedabad,22.9634,72.6006,22.9396,72.6318,20:44,65,19.22,17.74,No,No,0.94,day,2025-08-24T20:00:00
2108,108,Ahmedabad,23.0024,72.6048,22.9867,72.5166,23:53,34,24.68,43.55,No,No,0.74,night,2025-08-24T23:00:00
2109,109,Ahmedabad,23.03,72.4946,23.0577,72.5896,23:45,44,4.28,5.84,No,No,0.56,night,2025-08-24T23:00:00
2110,110,Ahmedabad,22.9881,72.4871,23.014,72.6442,14:17,15,10.47,41.88,No,No,0.88,day,2025-08-24T14:00:00
2111,111,Ahmedabad,22.9334,72.5928,23.1021,72.5234,22:22,71,1.95,1.65,Yes,No,0.65,night,2025-08-24T22:00:00
2112,112,Chennai,13.0794,80.3026,13.0424,80.3449,09:15,38,0.8,1.26,No,No,0.95,day,2025-08-25T09:00:00
2113,113,Chennai,13.1826,80.2243,13.1369,80.1818,17:37,47,15.29,19.52,No,Yes,0.86,day,2025-08-25T17:00:00
2114,114,Chennai,13.0481,80.2201,13.0496,80.2125,21:19,79,21.8,16.56,No,No,0.89,day,2025-08-25T21:00:00
2115,115,Chennai,13.1559,80.214,13.1188,80.2103,13:04,26,23.88,55.11,No,No,0.74,day,2025-08-25T13:00:00
2116,116,Chennai,13.0429,80.2686,13.0846,80.3021,00:36,51,3.86,4.54,No,No,0.45,night,2025-08-25T00:00:00
2117,117,Chennai,13.1548,80.2777,13.1399,80.2515,21:37,82,21.31,15.59,No,No,0.82,day,2025-08-25T21:00:00
2118,118,Chennai,13.0772,80.3513,13.0914,80.3555,04:09,30,17.27,34.54,No,No,0.52,night,2025-08-25T04:00:00
2119,119,Chennai,13.1687,80.2062,13.0979,80.2623,02:50,87,1.76,1.21,Yes,No,0.52,night,2025-08-25T02:00:00
2120,120,Chennai,13.0843,80.2865,13.089,80.298,14:40,47,19.91,25.42,No,No,0.73,day,2025-08-25T14:00:00
2121,121,Chennai,13.1291,80.3444,12.9864,80.1743,05:19,11,19.45,106.09,Yes,No,0.73,night,2025-08-25T05:00:00
2122,122,Jaipur,26.9681,75.788,27.0097,75.7946,11:43,24,2.13,5.32,No,No,0.68,day,2025-08-26T11:00:00
2123,123,Jaipur,26.9954,75.8562,26.8144,75.8366,23:26,24,4.26,10.65,No,No,0.67,night,2025-08-26T23:00:00
2124,124,Jaipur,26.9359,75.6991,26.9664,75.7644,14:33,84,20.91,14.94,Yes,No,0.66,day,2025-08-26T14:00:00
2125,125,Jaipur,26.8349,75.8599,26.9216,75.8215,04:56,74,9.36,7.59,Yes,No,0.74,night,2025-08-26T04:00:00
2126,126,Jaipur,26.9282,75.838,26.8325,75.81,14:00,56,0.85,0.91,No,Yes,0.71,day,2025-08-26T14:00:00
2127,127,Jaipur,26.9327,75.7738,26.9945,75.8673,21:03,68,11.51,10.16,No,No,0.65,day,2025-08-26T21:00:00
2128,128,Jaipur,26.9872,75.6891,26.8234,75.7831,19:52,47,12.57,16.05,No,No,0.89,day,2025-08-26T19:00:00
2129,129,Jaipur,26.9176,75.8536,26.9704,75.7262,23:21,8,21.74,163.05,No,Yes,0.45,night,2025-08-26T23:00:00
2130,130,Jaipur,26.8504,75.8322,26.9883,75.7226,12:13,87,16.38,11.3,No,No,0.71,day,2025-08-26T12:00:00
2131,131,Bengaluru,12.976,77.5967,12.9449,77.6224,09:48,84,23.15,16.54,No,No,0.82,day,2025-08-27T09:00:00
2132,132,Bengaluru,12.9731,77.6242,12.9344,77.6924,18:35,12,13.31,66.55,No,No,0.89,day,2025-08-27T18:00:00
2133,133,Bengaluru,12.9024,77.5583,13.0606,77.6249,06:05,24,23.65,59.12,No,No,0.69,night,2025-08-27T06:00:00
2134,134,Bengaluru,12.9752,77.6562,12.8729,77.5422,06:53,38,1.0,1.58,No,Yes,0.5,night,2025-08-27T06:00:00
2135,135,Bengaluru,12.9334,77.6499,12.8979,77.5834,16:45,76,17.88,14.12,Yes,No,0.79,day,2025-08-27T16:00:00
2136,136,Bengaluru,13.065,77.6547,12.9194,77.67,20:56,58,7.02,7.26,No,No,0.74,day,2025-08-27T20:00:00
2137,137,Bengaluru,12.8905,77.5113,12.9643,77.6387,12:57,24,4.2,10.5,No,No,0.89,day,2025-08-27T12:00:00
2138,138,Bengaluru,13.0161,77.596,12.9096,77.5806,20:36,78,18.53,14.25,No,Yes,0.71,day,2025-08-27T20:00:00
2139,139,Bengaluru,12.8993,77.6621,12.9338,77.6614,11:48,20,10.72,32.16,No,No,0.72,day,2025-08-27T11:00:00
2140,140,Mumbai,19.0961,72.8061,19.0239,72.8352,00:23,47,11.75,15.0,No,Yes,0.69,night,2025-08-28T00:00:00
2141,141,Mumbai,18.9778,72.7918,19.0758,72.8627,14:40,64,16.93,15.87,No,No,0.76,day,2025-08-28T14:00:00
2142,142,Mumbai,19.0134,72.9729,19.0306,72.8497,09:59,16,11.38,42.68,No,No,0.69,day,2025-08-28T09:00:00
2143,143,Mumbai,19.1372,72.8851,19.1136,72.8466,10:17,86,19.56,13.65,No,Yes,0.84,day,2025-08-28T10:00:00
2144,144,Mumbai,19.0862,72.9525,19.0171,72.8106,07:56,88,10.38,7.08,No,No,0.76,day,2025-08-28T07:00:00
2145,145,Mumbai,19.0545,72.8768,19.092,72.9342,12:40,40,23.54,35.31,No,No,0.8,day,2025-08-28T12:00:00
2146,146,Mumbai,19.0901,72.9446,19.0634,72.8424,10:31,60,4.45,4.45,No,No,0.91,day,2025-08-28T10:00:00
2147,147,Mumbai,19.0257,72.9132,19.1136,72.9181,13:49,88,3.72,2.54,No,No,0.83,day,2025-08-28T13:00:00
2148,148,Delhi,28.543,77.1826,28.4392,77.1562,10:55,52,3.5,4.04,No,No,0.92,day,2025-08-29T10:00:00
2149,149,Delhi,28.5997,77.2995,28.528,77.1795,09:11,42,8.91,12.73,No,No,0.69,day,2025-08-29T09:00:00
2150,150,Delhi,28.4894,77.268,28.576,77.2304,12:52,69,17.41,15.14,No,No,0.86,day,2025-08-29T12:00:00
2151,151,Delhi,28.4984,77.2222,28.6025,77.1144,05:06,10,17.85,107.1,Yes,No,0.66,night,2025-08-29T05:00:00
2152,152,Delhi,28.4953,77.1432,28.46,77.1673,14:06,85,2.74,1.93,No,No,0.94,day,2025-08-29T14:00:00
2153,153,Delhi,28.5623,77.2361,28.5611,77.1901,04:41,43,1.29,1.8,No,No,0.62,night,2025-08-29T04:00:00
2154,154,Delhi,28.5044,77.2906,28.6062,77.2394,17:18,74,3.63,2.94,No,No,0.86,day,2025-08-29T17:00:00
2155,155,Delhi,28.6201,77.1511,28.6089,77.3016,19:41,44,19.91,27.15,No,No,0.78,day,2025-08-29T19:00:00
2156,156,Delhi,28.6096,77.1295,28.4721,77.2548,11:40,75,6.1,4.88,No,No,0.88,day,2025-08-29T11:00:00
2157,157,Lucknow,26.9273,80.9479,26.7809,81.04,02:45,10,9.72,58.32,No,No,0.7,night,2025-08-30T02:00:00
2158,158,Lucknow,26.7549,80.8974,26.8611,80.8473,14:49,76,17.68,13.96,No,No,0.72,day,2025-08-30T14:00:00
2159,159,Lucknow,26.9416,80.9314,26.9257,80.991,10:09,39,14.62,22.49,No,No,0.85,day,2025-08-30T10:00:00
2160,160,Lucknow,26.8683,80.9693,26.8371,81.0004,15:09,70,17.88,15.33,No,No,0.76,day,2025-08-30T15:00:00
2161,161,Lucknow,26.861,81.0097,26.8419,80.8559,00:51,29,3.15,6.52,Yes,No,0.72,night,2025-08-30T00:00:00
2162,162,Lucknow,26.9004,81.0296,26.8409,81.0313,06:44,44,22.8,31.09,No,No,0.61,night,2025-08-30T06:00:00
2163,163,Lucknow,26.79,80.8601,26.8683,80.978,15:45,17,20.49,72.32,No,No,0.92,day,2025-08-30T15:00:00
2164,164,Lucknow,26.8348,80.8835,26.7515,80.8855,17:56,50,7.54,9.05,No,No,0.69,day,2025-08-30T17:00:00
2165,165,Lucknow,26.918,80.9379,26.8882,80.8682,10:15,22,0.72,1.96,No,No,0.86,day,2025-08-31T10:00:00
2166,166,Lucknow,26.8076,81.0395,26.9139,80.9954,07:19,47,2.25,2.87,No,No,0.78,day,2025-08-31T07:00:00
2167,167,Lucknow,26.7588,81.0104,26.8612,80.94,09:46,61,22.1,21.74,No,Yes,0.89,day,2025-08-31T09:00:00
2168,168,Lucknow,26.9156,80.8545,26.8104,80.8792,03:23,69,24.69,21.47,No,No,0.67,night,2025-08-31T03:00:00
2169,169,Lucknow,26.9206,81.0044,26.9385,81.0341,21:40,26,5.17,11.93,No,No,0.95,day,2025-08-31T21:00:00
2170,170,Lucknow,26.8476,81.0263,26.7682,81.0363,07:35,20,18.34,55.02,No,No,0.91,day,2025-08-31T07:00:00
2171,171,Lucknow,26.7781,80.903,26.7873,81.0301,10:01,55,19.08,20.81,No,No,0.83,day,2025-08-31T10:00:00
2172,172,Lucknow,26.9305,80.9383,26.8444,81.0235,04:30,61,9.43,9.28,No,No,0.59,night,2025-08-31T04:00:00
2173,173,Jaipur,26.9435,75.7753,26.8929,75.7911,18:15,29,14.44,29.88,No,No,0.86,day,2025-09-01T18:00:00
2174,174,Jaipur,26.9422,75.8118,26.9593,75.7584,09:09,77,18.85,14.69,No,No,0.75,day,2025-09-01T09:00:00
2175,175,Jaipur,26.9253,75.7601,26.9048,75.8009,17:46,69,22.23,19.33,No,No,0.72,day,2025-09-01T17:00:00
2176,176,Jaipur,26.8605,75.7329,26.8515,75.7067,05:24,40,3.82,5.73,No,No,0.58,night,2025-09-01T05:00:00
2177,177,Jaipur,26.9267,75.7019,26.8327,75.7482,15:35,85,14.22,10.04,No,Yes,0.93,day,2025-09-01T15:00:00
2178,178,Jaipur,26.8692,75.713,26.8425,75.8037,07:19,33,5.71,10.38,No,No,0.69,day,2025-09-01T07:00:00
2179,179,Jaipur,26.9786,75.8722,26.9716,75.751,00:30,73,24.77,20.36,Yes,No,0.68,night,2025-09-01T00:00:00
2180,180,Jaipur,26.903,75.8398,26.9699,75.8584,15:33,7,8.2,70.29,No,No,0.89,day,2025-09-01T15:00:00
2181,181,Jaipur,26.9345,75.862,26.943,75.7638,03:51,62,20.22,19.57,No,No,0.58,night,2025-09-01T03:00:00
2182,182,Jaipur,26.9201,75.6989,26.8337,75.8082,06:34,23,0.83,2.17,No,No,0.64,night,2025-09-01T06:00:00
2183,183,Mumbai,19.0345,72.7895,19.1381,72.7786,18:10,25,3.18,7.63,No,No,0.8,day,2025-09-02T18:00:00
2184,184,Mumbai,19.0852,72.8292,18.9957,72.8871,03:57,77,21.39,16.67,No,No,0.57,night,2025-09-02T03:00:00
2185,185,Mumbai,19.0235,72.9269,19.0996,72.8613,21:02,13,1.15,5.31,No,No,0.69,day,2025-09-02T21:00:00
2186,186,Mumbai,19.0312,72.8181,19.0524,72.9742,03:39,47,2.62,3.34,No,No,0.47,night,2025-09-02T03:00:00
